,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
275,15758685,Lola Arce-Pardo,706,Espanha,Feminino,37,7,0.0,2,1,1,110899.3,0
276,15694456,Théodore Peltier,756,França,Masculino,62,3,0.0,1,1,1,11199.04,1
277,15767339,Camille Paris,777,França,Feminino,53,10,0.0,2,1,0,189992.97,0
278,15683562,Étienne Imbert de la Lenoir,646,França,Masculino,35,6,84026.86,1,0,1,164255.69,0
279,15782210,René Cohen,714,França,Masculino,46,1,0.0,1,1,0,152167.79,1
280,15668893,Xavier Vidal-Le Goff,782,França,Masculino,39,8,0.0,2,1,1,33949.67,0
281,15669169,Rogelio Roberto Arenas Taboada,775,Espanha,Masculino,29,10,0.0,2,1,1,68143.93,0
282,15643024,Holm Tlustek,479,Alemanha,Masculino,35,4,138718.92,1,1,1,47251.79,1
283,15699389,Franck Grégoire,807,França,Masculino,42,7,118274.71,1,1,1,25885.72,0
284,15708608,Amélie Robin de Normand,799,França,Feminino,22,8,174185.98,2,0,1,192633.85,0
285,15626144,Stéphane Rey,675,França,Masculino,40,7,113208.86,2,1,0,34577.36,0
286,15573112,Damián Cal Quintanilla,602,Espanha,Masculino,29,5,103907.28,1,1,0,161229.84,0
287,15790678,Christelle Delahaye,475,França,Feminino,32,8,119023.28,1,1,0,100816.29,0
288,15727556,Alondra Serrano Fernández,744,Espanha,Feminino,26,5,166297.89,1,1,1,181694.44,0
289,15697307,Eugenio Narváez Carbonell,588,Espanha,Masculino,34,10,0.0,2,1,0,79078.91,0
290,15652266,Ing. Reiner Vogt,703,Alemanha,Masculino,42,9,63227.0,1,0,1,137316.32,0
291,15607098,Susanita Julieta Martínez Ferreras,747,Espanha,Feminino,41,5,94521.17,2,1,0,194926.86,0
292,15655774,Jules Renault,583,França,Masculino,27,7,0.0,2,1,0,51285.49,0
293,15590241,María Dolores Marín Ibáñez,750,Espanha,Feminino,34,9,112822.26,1,0,0,150401.53,1
294,15785819,Honoré Dijoux de Arnaud,681,França,Masculino,38,3,0.0,2,1,1,112491.96,0
295,15723654,Eugène Paris du Carpentier,773,França,Masculino,25,2,135903.33,1,1,0,73656.38,0
296,15774510,Valérie Faivre,714,França,Feminino,31,4,125169.26,1,1,1,106636.89,0
297,15684173,Tomasa Buendía Diez,687,Espanha,Feminino,44,7,0.0,3,1,0,155853.52,1
298,15650068,André Clément-Delorme,511,França,Masculino,58,0,149117.31,1,1,1,162599.51,0
299,15811490,Hugues Da Costa du Leroy,627,França,Masculino,33,5,0.0,2,1,1,103737.82,0
300,15803976,Christelle Grondin-Gaudin,694,França,Feminino,31,10,0.0,2,1,0,160990.27,0
301,15682541,Delfina de Solís,616,Espanha,Feminino,36,6,132311.71,1,0,0,15462.84,0
302,15695699,Étienne de la Fernandes,687,França,Masculino,35,8,0.0,2,1,0,10334.05,0
303,15624188,Audrey Descamps,712,França,Feminino,33,6,0.0,2,1,1,190686.16,0
304,15812191,Auguste Pons-Ribeiro,553,França,Masculino,33,4,118082.89,1,0,0,94440.45,0
305,15636673,Théodore Fabre,667,França,Masculino,31,1,119266.69,1,1,1,28257.63,0
306,15594898,Arthur Renaud,731,França,Masculino,43,2,0.0,1,1,1,170034.95,1
307,15660211,Dipl.-Ing. Karl-Heinrich Pohl,629,Alemanha,Masculino,35,7,156847.29,2,1,0,31824.29,0
308,15773972,Alain Pruvost,614,França,Masculino,50,4,137104.47,1,1,0,127166.49,1
309,15746726,Mehmet Trub B.A.,438,Alemanha,Masculino,31,8,78398.69,1,1,0,44937.01,0
310,15712287,Marine Poirier-Camus,652,França,Feminino,80,4,0.0,2,1,1,188603.07,0
311,15702919,Renato Haering,729,Alemanha,Masculino,30,6,63669.42,1,1,0,145111.37,0
312,15674398,Guillaume Guillet-Marion,642,França,Masculino,38,3,0.0,2,0,0,171463.83,0
313,15797960,Ariane Ackermann,806,Alemanha,Feminino,59,0,135296.33,1,1,0,182822.5,0
314,15631868,Víctor de Cruz,744,Espanha,Masculino,36,2,153804.44,1,1,1,87213.33,0
315,15581539,Alfonso Rovira Busquets,474,Espanha,Masculino,37,3,0.0,2,0,0,57175.32,0
316,15662736,Éric de la Nicolas,559,França,Masculino,49,2,147069.78,1,1,0,120540.83,1
317,15666252,Adolfo Cuadrado Rivero,706,Espanha,Masculino,42,9,0.0,2,1,1,28714.34,0
318,15677512,María Ángeles Alonso-Gaya,628,Espanha,Feminino,22,3,0.0,1,1,0,85426.28,0
319,15626114,Théophile Perrot,429,França,Masculino,24,4,95741.75,1,1,0,46170.75,0
320,15810834,Aurelia Esteban Mir,525,Espanha,Feminino,57,2,145965.33,1,1,1,64448.36,0
321,15678910,Noémi Valentin,680,França,Feminino,30,8,141441.75,1,1,1,16278.97,0
322,15694408,Guy Toussaint,749,França,Masculino,40,1,139290.41,1,1,0,182855.42,1
323,15585215,Renée Jacquet,763,França,Feminino,31,4,0.0,2,0,0,50404.72,0
324,15682757,Laurent de Bonnin,734,França,Masculino,30,3,0.0,2,1,0,107640.25,0
325,15736601,Thibaut Guilbert de Chauveau,716,França,Masculino,35,4,144428.87,1,1,0,134132.65,0
326,15601848,Étienne Becker,594,França,Masculino,35,2,0.0,2,1,0,103480.69,0
327,15736008,Anastasie Ollivier,644,França,Feminino,46,9,95441.27,1,1,0,108761.05,1
328,15669064,Torben Mans,671,Alemanha,Masculino,35,1,144848.74,1,1,1,179012.3,0
329,15624528,Ing. Aleksander Weller B.Eng.,664,Alemanha,Masculino,26,7,116244.14,2,1,1,95145.14,0
330,15598493,André Parent,656,França,Masculino,50,7,0.0,2,0,1,72143.44,0
331,15601274,Chita Gracia-Naranjo,667,Espanha,Feminino,40,1,146502.07,1,1,0,19162.89,0
332,15702669,Walfried Stroh B.A.,663,Alemanha,Masculino,44,2,117028.6,2,0,1,144680.18,0
333,15728669,Sonia Jüttner,584,Alemanha,Feminino,30,8,112013.81,1,1,0,177772.03,1
334,15742668,Aroa Miranda Cabañas,626,Espanha,Feminino,37,6,108269.37,1,1,0,5597.94,0
335,15697441,Matthieu Pruvost,485,França,Masculino,29,7,182123.79,1,1,0,116828.51,1
336,15740476,Antje Tintzmann,659,Alemanha,Feminino,32,3,150923.74,2,0,1,174652.51,0
337,15648064,Guy Moreno,649,França,Masculino,33,2,0.0,2,1,0,2010.98,0
338,15636624,Lina Tapia Prado,805,Espanha,Feminino,39,5,165272.13,1,1,0,14109.85,1
339,15807923,Dr. Heike Gorlitz,716,Alemanha,Feminino,39,10,115301.31,1,1,0,43527.4,1
340,15745844,Annelie Förster-Butte,642,Alemanha,Feminino,40,6,129502.49,2,0,1,86099.23,1
341,15786170,Pierre Masse,659,França,Masculino,31,4,118342.26,1,0,0,161574.19,0
342,15681081,Graciana Menendez-Cañas,545,Espanha,Feminino,47,5,0.0,2,1,1,38970.14,0
343,15684484,Jacques Duhamel,543,França,Masculino,22,8,0.0,2,0,0,127587.22,0
344,15785869,Olivie de la De Oliveira,718,França,Feminino,25,7,0.0,2,1,0,30380.12,0
345,15763859,Capucine Peron,840,França,Feminino,43,7,0.0,2,1,0,90908.95,0
346,15658935,Dipl.-Ing. Tamara Pölitz MBA.,630,Alemanha,Feminino,34,9,106937.05,2,1,0,138275.01,0
347,15747358,Dipl.-Ing. Leopold Jacobi Jäckel,643,Alemanha,Masculino,59,3,170331.37,1,1,1,32171.79,0
348,15735203,Renate Loos,654,Alemanha,Feminino,32,1,114510.85,1,1,1,126143.23,0
349,15576256,Tristan Guillet-Chevalier,582,França,Masculino,39,5,0.0,2,1,1,129892.93,0
350,15659420,Arturo Mariño Redondo,659,Espanha,Masculino,32,3,107594.11,2,1,1,102416.84,0
351,15593365,Felix de Gallart,762,Espanha,Masculino,39,2,81273.13,1,1,1,18719.67,0
352,15777352,Macarena Berenguer,568,Espanha,Feminino,32,7,169399.6,1,1,0,61936.22,0
353,15812007,Cándido Rivas Amorós,670,Espanha,Masculino,25,6,0.0,2,1,1,78358.94,0
354,15625461,Cécile Ledoux,613,França,Feminino,45,1,187841.99,2,1,1,147224.27,0
355,15739438,Robert Boucher,539,França,Masculino,30,0,0.0,2,1,0,160979.66,0
356,15611759,Herminia Amo Alemany,850,Espanha,Feminino,57,8,126776.3,2,1,1,132298.49,0
357,15661629,Hermenegildo Beltran Vallejo,522,Espanha,Masculino,34,9,126436.29,1,1,0,174248.52,1
358,15633950,Raymond Bonneau,737,França,Masculino,41,1,101960.74,1,1,1,123547.28,0
359,15592386,Sébastien Tessier Le Bertrand,520,França,Masculino,58,3,0.0,2,0,1,32790.02,0
360,15803716,Cornelio Berrocal-Cobo,706,Espanha,Masculino,28,3,0.0,2,0,1,181543.67,0
361,15696674,Vanessa Junk-Werner,643,Alemanha,Feminino,45,2,150842.93,1,0,1,2319.96,1
362,15706365,Suzanne de Masse,648,França,Feminino,50,9,102535.57,1,1,1,189543.19,0
363,15745088,Dr. Jane Bähr,443,Alemanha,Feminino,29,9,99027.61,2,1,0,10940.4,0
364,15676715,Alain Simon,640,França,Masculino,68,9,0.0,2,1,1,199493.38,0
365,15613085,Marta Fajardo Salas,628,Espanha,Feminino,33,3,0.0,1,1,1,188193.25,0
366,15633537,Frau Henrike Tintzmann,540,Alemanha,Feminino,42,9,87271.41,2,1,0,172572.64,0
367,15594720,Frau Alena Henk,460,Alemanha,Feminino,35,8,102742.91,2,1,1,189339.6,0
368,15684042,Oskar Mude,636,Alemanha,Masculino,34,2,40105.51,2,0,1,53512.16,0
369,15583303,Valentine Gosselin,593,França,Feminino,29,2,152265.43,1,1,0,34004.44,0
370,15611579,Conrado Múgica Navarrete,801,Espanha,Masculino,42,4,141947.67,1,1,1,10598.29,0
371,15774696,Caterina Jopich,640,Alemanha,Feminino,75,1,106307.91,2,0,1,113428.77,0
372,15694506,Süleyman Hermighausen,611,Alemanha,Masculino,31,0,107884.81,2,1,1,183487.98,0
373,15688074,Kazim Schacht B.A.,802,Alemanha,Masculino,31,1,125013.72,1,1,1,187658.09,0
374,15759537,Dr. Mariusz Pölitz MBA.,717,Alemanha,Masculino,35,7,58469.37,2,1,1,172459.39,0
375,15758449,Virginie Vasseur,769,França,Feminino,39,8,0.0,1,0,1,21016.0,0
376,15583456,Ralf-Dieter Ullmann,745,Alemanha,Masculino,45,10,117231.63,3,1,1,122381.02,1
377,15667871,Cirino Franch Goñi,572,Espanha,Masculino,35,4,152390.26,1,1,0,128123.66,0
378,15677371,Edelmira América Sebastián Ropero,629,Espanha,Feminino,30,2,34013.63,1,1,0,19570.63,0
379,15629677,Rosalinda Higueras Gonzalo,687,Espanha,Feminino,39,2,0.0,3,0,0,188150.6,1
380,15713578,Élodie Adam,483,França,Feminino,50,9,0.0,2,1,1,111020.24,0
381,15591509,Timothée Le Goff,690,França,Masculino,36,7,101583.11,2,1,0,123775.15,0
382,15568240,Gerta Köhler,492,Alemanha,Feminino,30,10,77168.87,2,0,1,146700.22,0
383,15622993,Mohammad Fritsch B.A.,709,Alemanha,Masculino,28,8,124695.72,2,1,0,145251.35,0
384,15689294,Walfried Martin,705,Alemanha,Masculino,44,3,105934.96,1,1,0,82463.69,0
385,15720910,Michelle Huet,560,França,Feminino,66,9,0.0,1,1,1,15928.49,0
386,15721181,Isidoro Mascaró-Corominas,611,Espanha,Masculino,46,6,0.0,2,1,0,45886.33,0
387,15776433,Guadalupe Plácido Carpio Salvador,730,Espanha,Masculino,62,2,0.0,2,1,1,186489.95,0
388,15748936,Isa Javiera Quintero Mate,709,Espanha,Feminino,45,2,0.0,2,0,1,162922.65,0
389,15717225,Olivie Samson,544,França,Feminino,21,10,161525.96,2,1,0,9262.77,0
390,15685226,Clara Kruschwitz-Seifert,712,Alemanha,Feminino,29,7,147199.07,1,1,1,84932.4,0
391,15785611,Gerhardt Stoll,752,Alemanha,Masculino,38,3,183102.29,1,1,1,71557.12,0
392,15573456,Fernando Planas Vaquero,648,Espanha,Masculino,46,9,127209.0,2,1,0,77405.95,1
393,15684548,Adolfo Zurita Herrera,556,Espanha,Masculino,38,8,0.0,2,0,0,417.41,1
394,15620505,Eulalia Salomé Portero Gomis,594,Espanha,Feminino,24,0,97378.54,1,1,1,71405.17,0
395,15807432,Univ.Prof. Ruthild Etzold,645,Alemanha,Feminino,37,2,136925.09,2,0,1,153400.24,0
396,15584766,Gilbert Weiss,557,França,Masculino,33,3,54503.55,1,1,1,371.05,0
397,15612187,Harold Dowerg,547,Alemanha,Masculino,32,8,155726.85,1,1,0,67789.99,0
398,15762218,Brigitte-Alice Pinto,701,França,Feminino,39,9,0.0,2,0,1,145894.9,0
399,15646372,Monique Gomez,616,França,Feminino,66,1,135842.41,1,1,0,183840.51,1
400,15690452,Charles Rivière,605,França,Masculino,52,1,63349.75,1,1,0,108887.44,0
401,15747795,Annelene Gumprich,593,Alemanha,Feminino,38,4,129499.42,1,1,1,154071.27,0
402,15781589,Ángel Soler Zaragoza,751,Espanha,Masculino,52,8,0.0,2,0,1,179291.85,0
403,15732674,Ruben Gisbert Lucena,443,Espanha,Masculino,36,6,70438.01,2,0,1,56937.43,0
404,15642291,Jérôme Blot,685,França,Masculino,23,8,0.0,2,1,1,112239.03,0
405,15692761,Luc-Thibaut Vasseur,718,França,Masculino,36,9,0.0,1,1,0,45909.87,0
406,15578045,Clarisa del Verdugo,538,Espanha,Feminino,49,9,141434.04,1,0,0,173779.25,1
407,15745354,Graciana Figueroa León,611,Espanha,Feminino,37,4,0.0,2,1,0,125696.26,0
408,15701376,Falko Keudel,668,Alemanha,Masculino,37,10,152958.29,2,1,1,159585.61,0
409,15691625,Christiane Seifert,537,Alemanha,Feminino,41,3,138306.34,1,1,0,106761.47,0
410,15566594,Marcelino Rodríguez Cantón,709,Espanha,Masculino,23,10,0.0,2,0,0,129590.18,0
411,15760431,Jacques Rossi,850,França,Masculino,38,1,0.0,2,1,1,80006.65,0
412,15686302,Ágata Córdoba,745,Espanha,Feminino,31,3,124328.84,1,1,1,140451.52,0
413,15801559,Ludwina Kranz,693,Alemanha,Feminino,41,9,181461.48,3,1,1,187929.43,1
414,15810432,Pedro Batalla Feijoo,795,Espanha,Masculino,35,8,0.0,2,1,0,167155.36,0
415,15809616,Marcelino Muñoz Oliveras,626,Espanha,Masculino,26,8,0.0,2,0,0,191420.71,0
416,15720559,Ljudmila Mangold-Patberg,487,Alemanha,Feminino,61,5,110368.03,1,0,0,11384.45,1
417,15695632,Antoinette Legrand,556,França,Feminino,39,9,89588.35,1,1,1,94898.1,0
418,15659843,Clémence Andre,643,França,Feminino,46,6,0.0,2,0,0,106781.59,0
419,15615624,Margaret Olivier,605,França,Feminino,28,6,0.0,2,0,0,159508.52,0
420,15810418,Dr. Adelgunde Röhrdanz MBA.,756,Alemanha,Feminino,60,3,115924.89,1,1,0,93524.19,1
421,15716186,Jeannine Vaillant Le Chauvin,586,França,Feminino,38,2,0.0,2,1,0,87168.46,0
422,15674551,Knut Lehmann,535,Alemanha,Masculino,40,7,111756.5,1,1,0,8128.32,1
423,15622834,Pauline Sauvage,678,França,Feminino,35,4,0.0,1,1,0,125518.32,0
424,15566111,Eugène Royer du Allard,596,França,Masculino,39,9,0.0,1,1,0,48963.59,0
425,15784597,David Masse,648,França,Masculino,26,9,162923.85,1,1,0,98368.24,0
426,15652883,Arnold Striebitz,492,Alemanha,Masculino,39,10,124576.65,2,1,0,148584.61,0
427,15806964,Antoine Maury,702,França,Masculino,45,0,80793.58,1,1,1,27474.81,0
428,15576313,Ramona Zirme,486,Alemanha,Feminino,40,9,71340.09,1,1,0,76192.21,0
429,15806467,Dipl.-Ing. Anatol Reichmann MBA.,568,Alemanha,Masculino,40,1,99282.63,1,0,0,134600.94,1
430,15597602,Erwin Köster,619,Alemanha,Masculino,57,3,137946.39,1,1,1,72467.99,1
431,15743040,Laurenz Fröhlich,724,Alemanha,Masculino,41,2,127892.57,2,0,1,199645.45,0
432,15705521,Tilly Cichorius,548,Alemanha,Feminino,33,0,101084.36,1,1,0,42749.85,0
433,15595039,Prof. Margarita Rudolph,545,Alemanha,Feminino,37,8,114754.08,1,1,0,136050.44,1
434,15799384,Julien Fleury,683,França,Masculino,33,8,0.0,1,0,0,73564.44,0
435,15581197,Marine-Susan Lecoq,762,França,Feminino,51,3,99286.98,1,0,1,85578.63,0
436,15693737,Pamela Scholtz,627,Alemanha,Feminino,30,4,79871.02,2,1,0,129826.89,0
437,15624623,Emmanuel-Gabriel Bertrand,516,França,Masculino,35,10,104088.59,2,0,0,119666.0,0
438,15783501,Amélie Masson,800,França,Feminino,38,2,168190.33,2,1,0,68052.08,0
439,15690134,Ingeburg Hölzenbecher B.Sc.,464,Alemanha,Feminino,42,3,85679.25,1,1,1,164104.74,0
440,15782735,Noémi Dumas,626,França,Feminino,35,3,0.0,1,0,0,80190.36,0
441,15611088,Julie Gonzalez,790,França,Feminino,31,9,0.0,2,1,0,84126.75,0
442,15672145,Laure du Philippe,534,França,Feminino,34,7,121551.58,2,1,1,70179.0,0
443,15732628,Benoît Richard-Grondin,745,França,Masculino,46,2,122220.19,1,1,1,118024.1,0
444,15787470,Augusto Duque-Bilbao,553,Espanha,Masculino,47,3,116528.15,1,0,0,145704.19,1
445,15803406,Margot-Julie Benard,748,França,Feminino,26,1,77780.29,1,0,1,183049.41,0
446,15730460,Henri Martinez,722,França,Masculino,37,2,0.0,1,0,0,120906.83,0
447,15644572,Bernard de Mace,501,França,Masculino,40,4,125832.2,1,1,1,100433.83,0
448,15694860,Catherine Marie-Dupré,675,França,Feminino,38,6,68065.8,1,0,0,138777.0,1
449,15658169,Clementina Cañas Ocaña,778,Espanha,Feminino,47,6,127299.34,2,1,0,124694.99,0
450,15794396,Dagmar Rosemann,494,Alemanha,Feminino,38,7,174937.64,1,1,0,40084.32,0
451,15785798,Hugues du Denis,850,França,Masculino,40,9,0.0,2,0,1,119232.33,0
452,15710825,Enrique Larrañaga-Calleja,592,Espanha,Masculino,31,7,110071.1,1,0,0,43921.36,0
453,15668444,Graciana Maldonado Carlos,590,Espanha,Feminino,44,3,139432.37,1,1,0,62222.81,0
454,15726631,Anne-Élodie Fernandez,758,França,Feminino,39,6,127357.76,1,0,1,56577.0,0
455,15733797,Joseph Delaunay Le Grenier,506,França,Masculino,36,5,0.0,2,1,0,164253.35,0
456,15747960,Thomas du Le Goff,733,França,Masculino,33,3,0.0,1,1,1,7666.73,0
457,15634632,Vincent Da Silva,711,França,Masculino,38,3,0.0,2,1,0,68487.51,0
458,15707362,Dipl.-Ing. Nurettin Heuser B.Eng.,514,Alemanha,Masculino,43,1,95556.31,1,0,1,199273.98,1
459,15662976,Diego Rogelio Carlos Cañizares,637,Espanha,Masculino,37,8,0.0,1,1,1,186062.36,0
460,15732778,Wolfgang Gotthard,468,Alemanha,Masculino,29,1,111681.98,2,1,1,195711.16,0
461,15718443,Alphonse Traore,539,França,Masculino,39,3,0.0,2,1,0,36692.17,0
462,15670039,Encarnacion Peinado Redondo,509,Espanha,Feminino,25,3,108738.71,2,1,0,106920.57,0
463,15773792,Margot Salmon,662,França,Feminino,32,4,133950.37,1,1,1,48725.68,1
464,15613786,Cristian Ortuño Arribas,818,Espanha,Masculino,26,4,0.0,2,1,1,167036.94,0
465,15726032,Xavier Bouvet-Humbert,608,França,Masculino,33,9,89968.69,1,1,0,68777.26,0
466,15663252,Isabela Luján,850,Espanha,Feminino,32,9,0.0,2,1,1,18924.92,0
467,15593782,Ing. Cordula Fischer,816,Alemanha,Feminino,38,5,130878.75,3,1,0,71905.77,1
468,15633283,Richard-Alexandre Meunier,536,França,Masculino,35,8,0.0,2,1,0,64833.28,0
469,15749167,Timothée Mahe-Morin,753,França,Masculino,35,3,0.0,2,1,1,184843.77,0
470,15759298,Gregorio Armengol-Llorente,631,Espanha,Masculino,27,10,134169.62,1,1,1,176730.02,0
471,15683625,Isaac Le Bonneau,703,França,Masculino,37,1,149762.08,1,1,0,20629.4,1
472,15635367,Alexandre Dias-Blanchard,774,França,Masculino,26,2,93844.69,1,1,0,28415.36,0
473,15681705,Honoré Maillot,785,França,Masculino,28,8,0.0,2,1,0,77231.27,0
474,15603156,Renée Hamon,571,França,Feminino,33,1,0.0,2,1,0,102750.7,0
475,15591986,Richard Naser B.A.,621,Alemanha,Masculino,46,6,141078.37,1,0,0,34580.8,1
476,15798888,Dr. Kristiane Eberhardt,605,Alemanha,Feminino,31,1,117992.59,1,1,1,183598.77,0
477,15809722,Diane Brunet,611,França,Feminino,40,8,100812.33,2,1,0,147358.27,0
478,15677538,Emmanuel Henry,569,França,Masculino,38,7,0.0,1,1,1,108469.2,0
479,15797736,Victor Bouvet,658,França,Masculino,29,4,80262.6,1,1,1,20612.82,0
480,15695585,Gerardo Alegre Rosales,788,Espanha,Masculino,34,6,156478.62,1,0,1,181196.76,0
481,15744398,Lucie Carre,525,França,Feminino,23,5,0.0,2,1,0,160249.1,0
482,15750658,Antoine du Bruneau,798,França,Masculino,37,8,0.0,3,0,0,110783.28,0
483,15578186,Dr. Hans-Joachim Wiek,486,Alemanha,Masculino,37,9,115217.99,2,1,0,144995.33,0
484,15676519,Óscar Fonseca Barros,615,Espanha,Masculino,61,9,0.0,2,1,0,150227.85,1
485,15637954,Mathilde Marie,730,França,Feminino,35,0,155470.55,1,1,1,53718.28,0
486,15758639,Roland Joubert-Fernandez,641,França,Masculino,37,7,0.0,2,1,0,75248.3,0
487,15613772,Honoré Coulon de Colin,542,França,Masculino,39,3,135096.77,1,1,1,14353.43,1
488,15731744,Éric Hamel,692,França,Masculino,30,2,0.0,2,0,1,130486.57,0
489,15807709,Univ.Prof. Imelda Ehlert B.A.,714,Alemanha,Feminino,55,9,180075.22,1,1,1,100127.71,0
490,15714689,René Ramos-Iniesta,591,Espanha,Masculino,29,1,97541.24,1,1,1,196356.17,0
491,15699005,Marguerite-Marie Masse,710,França,Feminino,41,2,156067.05,1,1,1,9983.88,0
492,15624170,Céline Delaunay,639,França,Feminino,38,4,81550.94,2,0,1,118974.77,0
493,15725679,Maggie Vaillant de Menard,531,França,Feminino,47,6,0.0,1,0,0,194998.34,1
494,15585865,Madeleine-Odette Muller,673,França,Feminino,38,2,170061.92,2,0,0,134901.34,1
495,15804256,Heinz-Dieter Trüb,765,Alemanha,Masculino,36,8,92310.54,2,1,1,72924.56,0
496,15662403,Paulette Maillet,622,França,Feminino,32,6,169089.38,2,1,0,101057.95,0
497,15733616,Luc Dos Santos,806,França,Masculino,40,5,80613.93,1,1,1,142838.64,0
498,15591995,Reimund Scholtz,757,Alemanha,Masculino,26,8,121581.56,2,1,1,127059.04,0
499,15677020,Valérie-Anouk Rousset,570,França,Feminino,58,8,0.0,1,0,1,116503.92,1
500,15727688,Balduino Girona Carbonell,555,Espanha,Masculino,32,4,0.0,2,1,1,54405.79,0
501,15715941,Zacharie Boutin,692,França,Masculino,54,5,0.0,2,1,1,88721.84,0
502,15714485,Bernard Ledoux,774,França,Masculino,60,5,85891.55,1,1,0,74135.48,1
503,15730059,Rico Canals Blasco,638,Espanha,Masculino,44,9,77637.35,2,1,1,111346.22,0
504,15715527,Marisol Ortega,543,Espanha,Feminino,41,4,0.0,1,0,0,194902.16,0
505,15576623,Gérard Lecoq,584,França,Masculino,31,5,0.0,2,1,0,31474.27,0
506,15805565,Kay-Uwe Wernecke,691,Alemanha,Masculino,30,7,116927.89,1,1,0,21198.39,0
507,15677307,Leopoldine Geißler-Atzler,684,Alemanha,Feminino,40,6,137326.65,1,1,0,186976.6,0
508,15773890,Thomas Roy,733,França,Masculino,22,5,0.0,2,1,1,117202.19,0
509,15598883,Encarnita Coca,599,Espanha,Feminino,37,2,0.0,2,1,1,143739.29,0
510,15568506,Yasemin Scholl,524,Alemanha,Feminino,31,10,67238.98,2,1,1,161811.23,0
511,15761043,Prof. Marina Jungfer,632,Alemanha,Feminino,38,6,86569.76,2,1,0,98090.91,0
512,15782236,Fabio del Fuertes,735,Espanha,Masculino,34,5,0.0,2,0,0,71095.41,0
513,15593601,Hugues Paris Le Roy,734,França,Masculino,34,6,133598.4,1,1,1,13107.24,0
514,15682048,Dorothée Richard,605,França,Feminino,51,3,136188.78,1,1,1,67110.59,1
515,15746902,Ruben López Raya,793,Espanha,Masculino,38,9,0.0,2,1,0,88225.02,0
516,15752081,Marie Andre du Courtois,468,França,Feminino,56,10,0.0,3,0,1,62256.87,1
517,15781307,Gabriel Hein,779,Alemanha,Masculino,37,7,120092.52,2,1,0,135925.72,0
518,15775912,Paul Étienne,698,França,Masculino,48,4,101238.24,2,0,1,177815.87,1
519,15745417,Grégoire-Henri Traore,707,França,Masculino,58,6,89685.92,1,0,1,126471.13,0
520,15671256,Inès Chevallier,850,França,Feminino,35,1,211774.31,1,1,0,188574.12,1
521,15653547,Pierre-Bertrand Chartier,850,França,Masculino,56,7,131317.48,1,1,1,119175.45,0
522,15595766,Gilberto Cuenca Cobos,527,Espanha,Masculino,37,5,93722.73,2,1,1,139093.73,0
523,15742358,Heimo Pieper-Schlosser,696,Alemanha,Masculino,32,8,101160.99,1,1,1,115916.55,0
524,15763274,Adrien Gomez,661,França,Masculino,48,3,120320.54,1,0,0,96463.25,0
525,15786063,Zoé Paul,776,França,Feminino,31,2,0.0,2,1,1,112349.51,0
526,15600258,Rémy du Leroy,701,França,Masculino,43,2,0.0,2,1,1,165303.79,0
527,15573318,Étienne Mercier,610,França,Masculino,26,8,0.0,2,1,0,166031.08,0
528,15653849,Edda Sorgatz,572,Alemanha,Feminino,48,3,152827.99,1,1,0,38411.79,1
529,15694272,Denis Guérin,673,França,Masculino,30,1,64097.75,1,1,1,77783.35,0
530,15736112,Obdulia Sevillano Chamorro,519,Espanha,Feminino,57,2,119035.35,2,1,1,29871.79,0
531,15749851,Sol Trujillo Torres,702,Espanha,Feminino,26,4,135219.57,1,0,1,59747.63,0
532,15663478,Émile-Grégoire Launay,729,França,Masculino,32,6,93694.42,1,1,1,79919.13,0
